id,gen,smile,source,score,weight
ABER,0,CCCCCCCCCCCCCCC(=O)OC1CC(C)CC(C2CC(NC(C)=O)=C(C)C(=O)O2)C1,generated,99.9,505.7400000000004
AAOC,0,CC(NC(=O)OCc1ccccc1)c1nc(-c2ccccc2)cs1,generated,99.9,338.43199999999996
AAKT,2,CCc1nnc(-c2cc(C(=O)NCCc3ccccc3)oc2C)s1,generated,99.9,341.4360000000001
AAKN,2,O=C(NC1c2ccccc2CC1C(=O)Nc1ccccc1)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)N(Cc1ccc(Br)c(O)c1)C(=O)C=Cc1ccc(O)cc1O,generated,99.9,893.8350000000003
AAKI,2,CNC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)N(CC(C)C)CC(O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9,992.1909999999997
AAJK,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)c1ccc(N)nc1,generated,99.9,521.7060000000001
AAJH,2,CC(C)(C)NC(=O)NC1CC2CCC(C1)N2CCC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)N(CC(N)=O)C(=O)c1ccc(N)cc1,generated,99.9,725.9349999999997
AAJE,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Br)cc1,generated,99.9,1053.086
AAIU,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9,581.8010000000003
AAIN,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C(=O)NC(CC(=O)O)C(=O)OC2CCCCC2)cc1,generated,99.9,773.9019999999999
AAHT,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,99.9,966.1089999999999
AAHB,2,Cc1cc(O)ccc1OC(=O)COC(=O)c1ccc(O)c(O)c1,generated,99.9,318.281
AAKC,1,CC(C)(C)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)N(Cc1ccccc1)C(C)(C)C,generated,99.9,875.1269999999997
AAFZ,2,CNS(=O)(=O)c1ccc(NCC(=O)OC)cc1C(C)(C)C,generated,99.9,314.4070000000001
AAFY,2,CNC(Cc1ccccc1)C(=O)N(CC(C)C)CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCC1,generated,99.9,1049.3269999999998
AAEA,2,CCCC(C)OC(=O)C(Cc1ccc(OC)cc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,99.9,499.56400000000025
AADN,2,CC(C)(C)NC(=O)C1CC2CCCCC1CN2CCCCCC1CCCCC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9,581.8420000000003
AADL,2,O=C(C=Cc1ccccc1)NC1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9,775.0060000000003
AADI,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C1CCCCC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9,702.9370000000004
AAQM,0,O=C(CSc1nnc(C2CC2)s1)Nc1ccc(Cl)cc1,generated,99.9,325.846
AALU,1,CCOC(=O)c1ccc(NC(=O)COC(=O)CC(C)C)cc1,generated,99.9,307.346
AAKJ,1,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CNC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,99.9,637.7590000000002
AAZU,0,CC(=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C)C(=O)O,generated,99.9,456.71100000000035
AAJS,0,CC(C)OC(=O)Cc1csc2nc(-c3ccccc3)nn12,generated,99.9,301.371
ABRC,0,CC(C)c1cc(C(=O)Nc2cnc(C(C)(C)C)s2)c[nH]1,generated,99.9,291.42
ABOV,0,CN(C)C(=O)CCC(=O)NCc1ccc(-n2cncn2)nc1,generated,99.9,302.33799999999997
AAIO,0,COC(=O)CCC(=O)Nc1cnn(-c2ccccc2F)c1,generated,99.9,291.2820000000001
AAJU,0,COc1ccc(NC(=O)C(O)C(C)N2CCOCC2)cc1Cl,generated,99.9,328.79600000000005
AAMC,0,Cc1cccc(CN2CCC(C(=O)OC(C)(C)C)CC2)c1,generated,99.9,289.4190000000001
AAOD,0,CCOC(=O)CC(=NN(C)C)c1ccc(OC)c(Br)c1,generated,99.9,343.221
ABSW,0,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,manual,99.9,628.8139999999999
AAJY,0,CN(Cc1ccc(OCc2ccccc2)cc1)Cc1cnc(C2CCC2)s1,generated,99.9,378.54100000000017
AAMQ,0,CN(Cc1ccc(F)cc1)C(=O)COc1nc2ccccc2s1,generated,99.9,330.384
ABQE,0,Cc1ccc(NC(=O)Cc2ccc(F)cc2)c(-n2cncn2)c1,generated,99.9,310.33200000000005
AAOQ,0,COc1ccc(OC)c(S(=O)(=O)N=c2[nH]nc(C)s2)c1,generated,99.9,315.3760000000001
AAOR,0,CCC(=O)C(C(=O)OC)c1c(C)cc(C)nc1C,generated,99.9,249.30999999999997
AAOU,0,CCCCCCCCCCC=CCCCCCCC=CCC(=O)OCCCCCCCCCCC(=O)O,generated,99.9,520.8390000000005
AAMP,0,CCOC(=O)CC1(OC(=O)CNC(=O)c2ccccc2)CCCCC1,generated,99.9,347.41100000000023
AAOX,0,CCCc1nc(C(=O)Nc2cccc(NC(C)=O)c2)cs1,generated,99.9,303.387
AAMM,0,Cc1nc(C)n(CC(=O)N(C)c2ccc(C(C)C)c(C)c2)n1,generated,99.9,300.406
AAML,0,CC(=CCC1OC(C)(C)OC1=O)CCCC(C)(C)O,generated,99.9,270.3689999999999
AAOA,0,O=C(CSc1nnc(CNC(=O)c2ccc(Cl)cc2)o1)c1ccc(Br)cc1,generated,99.9,466.74400000000014
ABQI,0,Cc1nc(CN2CCC(C(=O)Nc3ccccn3)CC2)cs1,generated,99.9,316.43000000000006
ABFM,0,O=C(O)CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc1ccc(C(=NO)c2ccccc2)cc1OCCCNCCCS,generated,99.9,1497.925
AAYQ,0,Cc1nc(C)c(C(=O)NC(C)c2ccc(F)cc2)s1,generated,99.9,278.35200000000003
ABDQ,0,CC(C)(C)c1nc(CN(Cc2ccco2)CC2CCCO2)no1,generated,99.9,319.4050000000001
AAFO,0,CCOC(=O)CC(C)=NNc1nccc2cc(Cl)ccc12,generated,99.9,305.7650000000001
ABKY,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)n1cnc2ccccc21)OC(=O)CCC,generated,99.9,685.0030000000003
AAIX,0,COc1cccc(F)c1-c1nnc(SCc2nnc(C)o2)s1,generated,99.9,338.38900000000007
AATB,0,COc1ccc(C(=O)N=C(N)NC(=O)C2=C3C=CC(C3)C2)cc1,generated,99.9,311.34100000000007
ABTB,0,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,manual,99.9,720.9620000000001
AAAL,0,CC(C)CCN1C(=O)C(C)SC(=O)C1Cc1ccc(O)cc1,generated,99.9,321.442
AAKL,0,Cc1nc(CC(=O)NCCNC(=O)c2ccc(Cl)cc2)oc1C,generated,99.9,335.79100000000005
AAQR,0,CN(Cc1ncn(C)n1)C(=O)Nc1cc(C(C)(C)C)on1,generated,99.9,292.343
ABRS,0,CCCN(Cc1ccccc1)S(=O)(=O)c1ncc(C(C)(C)C)o1,generated,99.9,336.4570000000001
AALG,0,O=C(Nc1ccc2nc(C3CC3)oc2c1)NC1CCCCC1,generated,99.9,299.37400000000014
ABPS,0,CC1=CC=CC2=CC(=O)C(C)(C)C(=O)C(C)CC2C1=NOCCOCCOCCOCc1ccc(O)c(O)c1,generated,99.9,541.6410000000005
ABRU,0,Cc1nn(Cc2nc(-c3ccccc3)co2)c(C)c1Br,generated,99.9,332.20099999999996
AAFV,1,CCOP(=O)(COC(COC(C)=O)C(C)(C)C)OC(C)=O,generated,99.9,324.31000000000006
AALE,0,O=C(CCc1nc(-c2ccc(F)cc2)no1)Nc1ccc(F)cc1F,generated,99.9,347.29600000000005
AAJX,0,CC(=O)OCC12COC(SCc3ccccc3)C1CCC1C3(C)CCC4(C)CCC(O)CC4C3(C)CCC12C,generated,99.9,554.8370000000003
ABNP,0,COc1cccc(CNC(=O)CSc2nc(-c3ccncc3)cs2)c1,generated,99.9,371.48699999999997
AABB,0,Cc1noc(CCCn2ccc(CN3CCCC3)n2)n1,generated,99.9,275.35599999999994
AANP,0,COC(=O)C(C)(C)S(=O)(=O)N(Cc1ccccc1)C1CC1,generated,99.9,311.40300000000013
AAGC,1,CCOC(=O)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C)cc1,generated,99.9,576.6680000000002
AACH,0,Cc1cnc(CCC(=O)Nc2cc(C)sc2C)s1,generated,99.9,280.418
ABSF,0,CC(C)c1ccc(COc2cccc(C#N)c2)cc1C(=O)NC(C)n1cncn1,generated,99.9,389.45900000000006
AAKP,0,Cc1nn(Cc2nccs2)c(=O)c2ccccc12,generated,99.9,257.318
ABRY,0,CC(C)CC1=C(C(=O)N2CCCC2)C(C)(O)C(=O)O1,generated,99.9,267.325
AASJ,0,CCOC(=O)CC(C)=NN1CCN(C2CCCC2)CC1,generated,99.9,281.4
AAET,0,CC(C)c1noc(-c2ccc(C(C)(C)C)s2)n1,generated,99.9,250.36700000000002
ABRF,0,CCc1nc(NC(=O)c2cccc(C(F)(F)F)c2)cs1,generated,99.9,300.30499999999995
AAAK,0,CC(C)n1cc(C(=O)N2CCCC(c3nc(C4CCCO4)no3)C2)cn1,generated,99.9,359.4300000000002
AAMG,0,O=C(Nc1nnc(C2CC2)s1)c1ccc(-c2ccccc2)o1,generated,99.9,311.3660000000001
AAMH,0,O=C(Nc1ccc(-n2cncn2)cc1)c1cn(C2CCCCC2)nn1,generated,99.9,337.38700000000017
AAFI,1,CC(C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)ONCC(O)C(Cc1ccccc1)NC(=O)C1CC1C,generated,99.9,795.938
ABPZ,0,CC(C)(C)C(=O)N1CCN(c2nnc(Cc3ccc(NS(C)(=O)=O)cc3)s2)CC1,generated,99.9,437.5910000000002
ABOL,0,CCCc1nc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)co1,generated,99.9,323.374
AANU,0,CC(C)c1nnc(CNC(=O)Nc2ccc(F)c(Cl)c2)o1,generated,99.9,312.732
AAUH,0,CC(C)Cc1noc(CN2CCN(Cc3cccnc3)CC2)n1,generated,99.9,315.42100000000005
AAUK,0,CCc1noc(COC(=O)c2ccc3ccccc3c2)n1,generated,99.9,282.29900000000004
AACX,0,CCCCCCCCCCCCCCCCCCCCOCC1CCC(O)OC(OCC(=O)C(C)(C)C)C1,generated,99.9,540.8700000000001
ABLB,0,N#CC(C(=O)c1cnc(C2CCCO2)s1)c1ccccc1,generated,99.9,298.367
ABLY,0,CC1(C)CCC(CN2CCN(c3cccc(Cl)c3Cl)CC2)C(=O)O1,generated,99.9,371.30800000000016
AASR,0,CCOC(=O)C(C)NC(=O)Nc1cc(C)c(C)cc1C,generated,99.9,278.35200000000003
ABLZ,0,CCCCCCCCCCCC(O)C(O)COP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,generated,99.9,552.5580000000003
AASF,0,CC(C)(C)OC(=O)C1CCN(c2ccc(-c3ccc(OCCN4CCOCC4)nn3)cc2)CC1,generated,99.9,468.59800000000035
AARK,0,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)Oc1ccccc1Cl,generated,99.9,521.0310000000002
AASE,0,COc1ccc(C(=O)CSc2nnc(-c3csc(C)n3)o2)o1,generated,99.9,337.38200000000006
ABNA,0,N#Cc1ccc(OC(=O)Cc2ccc(F)c(F)c2)cc1,training,99.9,273.23799999999994
AARN,0,CC1(C)N=C(C(=O)Nc2ccc(F)cc2)CC(=O)O1,generated,99.9,264.256
AACM,0,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)NCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,generated,99.9,780.2729999999997
AARQ,0,COC(=O)c1ccccc1OCc1nnc(-c2cccs2)o1,generated,99.9,316.338
ABMS,0,O=C(Cn1cncn1)NNC(=O)c1ccc(-c2ccc(C(F)(F)F)cn2)cc1,generated,99.9,390.3250000000001
AARY,0,Cc1ccc(OCCNC(=O)NCc2ncc(C)s2)c(C)c1,generated,99.9,319.43000000000006
ABMM,0,CN(C)C(=O)c1ccc(CNC(=O)NCc2nc(C(C)(C)C)cs2)cc1,generated,99.9,374.5100000000001
AACR,0,Cc1nc(NC(=O)NCCC(=O)NC(C)C)cs1,generated,99.9,270.358
AASC,0,COc1c(C)cnc(CN(C)Cc2csc(C)n2)c1C,generated,99.9,291.42
ABMG,0,CCOC(=O)c1c(C)nc(-c2nnc(C(C)(C)N)s2)nc1CC,generated,99.9,335.43300000000005
ABMF,0,CC(=O)Nc1ccc(NC(=O)NC(C)Cn2cncn2)cc1,generated,99.9,302.33799999999997
AATI,0,CC(C)Cc1noc(NC(=O)C2CC(=O)N(C)C2)n1,generated,99.9,266.301
ABKH,0,Cc1nc(CN2CCCC(c3cnc(C(F)(F)F)s3)C2)no1,generated,99.9,332.35100000000006
ABKG,0,CC(C)C(=O)N1CC(c2nc(-c3ccco3)no2)C1,training,99.9,261.281
ABCC,0,CN(Cc1ccccc1)C(=O)Cc1noc(-c2ccccc2)n1,generated,99.9,307.35299999999995
AAEV,0,C=C(C(=O)OCC)C(C)=CC(=O)OCC1OC(C(=O)OCC(C)C)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,generated,99.9,556.5610000000003
ABEQ,0,CC(=O)Oc1ccccc1C(C)=CC=CCC(=O)OCCOCCOCCOCCOCCOC(=O)CNC(=O)C(C)C,generated,99.9,607.6970000000006
ABLD,0,CCOC(=O)C(CO)NC(=O)CN1CCC(C)(C)CC1,generated,99.9,286.372
AAUI,0,CC(=O)Nc1nnc(SC(C)c2nc3ccccc3[nH]2)s1,generated,99.9,319.415
ABLE,0,CC(=O)NC(C)(C)c1noc(COc2ccc3[nH]c(O)nc3c2)n1,generated,99.9,331.33200000000005
ABLG,0,COc1ccc2c(CC(=O)OCc3ccc(F)cc3)c(C)sc2c1,generated,99.9,344.4070000000001
ABIY,0,Cc1cc(SC2(C(=O)NC(CCCNC(=N)N)C(=O)O)CCCCC2)c(C)s1,generated,99.9,426.6080000000003
AAUN,0,CCCCCCCCCCCCCCCCCS(=O)(=O)NC(=O)C(CCCCCCCCCCCCCCCCCCCCCC(O)CCCCCCCCCCCCC)C(=O)OCc1ccc(Cl)cc1,generated,99.9,1037.1149999999986
ABIW,0,CC1(C)C2CCC1(CS(=O)(=O)Nc1ccccc1)C(=O)O2,generated,99.9,309.3870000000001
ABIT,0,CCCCCCCCCCCCC=CC(O)OCC(O)C(O)COC(=O)CCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC,generated,99.9,782.2449999999994
AAUS,0,CCCCOc1cc(CSc2nc3ccccc3o2)ccc1OCC(=O)O,generated,99.9,387.45700000000016
AAHL,0,CC(C)(C)c1nnc(CCCC(=O)Nc2ncccn2)s1,generated,99.9,305.407
ABIN,0,COC(=O)C(C)Sc1nnc(CNC(=O)c2ccccc2C)n1C,generated,99.9,348.42800000000005
ABIL,0,Cc1ccccc1NC(=O)C(C)OC(=O)Cc1c(C)noc1C,generated,99.9,316.357
ABIJ,0,CC(=O)c1ccc(OCC(=O)NC(C)(C)c2nc(C)cs2)cc1,generated,99.9,332.425
AAUY,0,Cc1nc(C2CCCN(S(=O)(=O)C(C)C)C2)no1,generated,99.9,273.358
AAVB,0,COC(=O)C(C)NC(=O)C1CCC(=O)N(c2ccccc2)C1,generated,99.9,304.346
AAVG,0,Cc1ccc(C)c(OCc2nnc(SCc3ccccc3)o2)c1,generated,99.9,326.42100000000005
AADM,0,CC(=O)N(C)c1ccc(NC(=O)C(C)OC(=O)C2CCCC2)cc1,generated,99.9,332.4000000000001
AAST,0,Cc1nc(C)c(-c2ccc([N+](=O)[O-])cc2)s1,generated,99.9,234.28
AADL,0,Cc1nc(C(=O)NC2CCC(O)CC2)c(C(C)(C)C)s1,generated,99.9,296.436
ABJL,0,COc1ccc(NC(=O)CCC(=O)Nc2nnc(C)s2)cc1OC,generated,99.9,350.40000000000015
AATE,0,N#Cc1ccc(CSc2ncc(C(=O)N3CCOCC3)o2)cn1,generated,99.9,330.36900000000014
AATF,0,Cc1ccc(C(C)OC(=O)CCn2cccnc2=O)cc1,generated,99.9,286.33099999999996
AATH,0,CC1(O)C=CC2C(C)(C)CC(=O)C2(C)C1c1ccc(O)cc1,generated,99.9,300.39799999999997
ABKJ,0,CC(C)(C)c1nn2c(=O)c(C(=O)NC3CC3)cnc2s1,generated,99.9,292.3640000000001
AAVO,0,COC(=O)CC(NC(=O)c1ccco1)C(C)C(=O)c1ccccc1,generated,99.9,329.3520000000001
ABMA,0,COC(=O)Cn1c(-c2cnccn2)nc2c(N)cc(Cl)cc21,generated,99.9,317.7360000000001
ABMC,0,CC(C)=CCCC(C)=CCCC(C)=CCC12CC(C1)C(=O)O2,generated,99.9,302.45799999999997
ABND,0,O=C(Cc1ccccc1)NCc1nc(-c2ccsc2)no1,generated,99.9,299.355
AASP,0,CC(C)Sc1ccccc1NC(=O)c1cnc(Oc2ccccc2)s1,generated,99.9,370.49900000000014
ABLF,0,COC(=O)C(C)(C)CC(=O)C(CCC(=O)O)NC(=O)c1cc(O)nc(O)c1,generated,99.9,382.36900000000014
AALO,1,O=C(Oc1ccccc1)C(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,generated,99.9,407.51300000000015
AALS,0,CC(=O)N1CCCN(C(=O)CCc2cnc(C)s2)CC1,generated,99.9,295.40800000000013
AAPV,0,Cc1ccc(CC(=O)OCC(=O)NCc2cccnc2)cc1,generated,99.9,298.342
AATJ,0,COc1ccc(CCNC(=O)C(Cc2ccc(OC)cc2)OC(=O)C(C)(C)C)cc1,generated,99.9,413.5140000000002
AACT,0,COc1cc(OCCCCCC(=O)O)ccc1OC(C)=O,generated,99.9,296.319
AADE,0,CCC(C)c1ccc(OC(=O)C2Cc3ccccc3O2)cc1,generated,99.9,296.366
ABAC,0,Cc1nc(C)c(CCNC(=O)Nc2cccc(C(N)=O)c2)s1,generated,99.9,318.4020000000001
ABEO,0,Cc1ccc(OCc2nc(-c3ccccc3)no2)cc1S(C)(=O)=O,generated,99.9,344.39200000000017
AAFN,0,CC(=O)NC(C)(C)c1nnc(N2CCCCC2)s1,generated,99.9,268.3859999999999
ABBP,0,Cc1nc(Cn2ccc(=O)[nH]c2=O)c(C(=O)OC(C)(C)C)s1,generated,99.9,323.374
AAFM,0,Cc1cc(NC(=O)COC(=O)COc2ccc(F)cc2)no1,generated,99.9,308.265
ABDJ,0,CCCCc1cnc(CNC(=O)c2cccc(C(=O)N(C)C)c2)o1,generated,99.9,329.4000000000001
ABDH,0,COc1ccc(CCC(O)(Cn2cncn2)c2ccc(F)cc2F)cc1OC,generated,99.9,389.40200000000016
ABBV,0,CC(C)(C)c1ccc(OC(=O)CS(=O)(=O)c2ccccc2)cc1,generated,99.9,332.421
ABDC,0,Cc1cc2ccccc2n1CC(=O)NCc1ccc(C#N)cc1,generated,99.9,303.3649999999999
ABBZ,0,CC(C)(C)OC(=O)OC(C(=O)Nc1cccc(N2CCOCC2)c1)c1ccccc1,generated,99.9,412.48600000000033
AAEZ,0,CC1CC(C)CN(C(=O)CSc2nc(Cc3ccccc3)no2)C1,generated,99.9,345.46800000000013
ABCA,0,CCOC(=O)C1(C)CC(c2ccc(C#N)cc2)=NC(C)=C1C#N,generated,99.9,307.35300000000007
AABI,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC1N2C)C(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,generated,99.9,690.7980000000003
AAFU,0,CC(C)c1nnc(C2CCN(C(=O)CCC(F)(F)F)CC2)o1,generated,99.9,319.32700000000006
AAFJ,0,CCc1cccc(C(C)NC(=O)NCc2noc(CC)n2)c1,generated,99.9,302.3780000000001
AAFC,0,CC(C)N(Cc1ccccc1)Cc1ccc(-n2cncn2)cc1,generated,99.9,306.413
AAFP,0,COC(=O)COc1ccc(S(=O)(=O)NC(C)(C)C)cc1,training,99.9,301.3640000000001
AAYK,0,COC(=O)C1CN(C(=O)NCc2ccc3c(c2)OCO3)CCN1C,generated,99.9,335.3600000000002
ABDT,0,COC(=O)C1COC(=O)N(c2ccc(NS(C)(=O)=O)cc2)C1,generated,99.9,328.3460000000001
AAFR,0,CC1(C)CC(=O)C2CC(C)(CNC(=O)C3CC3)CC2C1,generated,99.9,277.408
AAZF,0,CC(C)OC(=O)C(C)(C)NC(=O)c1ccc2nncn2c1,generated,99.9,290.323
AACI,0,Fc1cccc(Nc2nnc(SCc3ccccc3)s2)c1,generated,99.9,317.414
AADF,0,O=[N+]([O-])C(c1ccccc1)n1nnc(CSc2ccccc2)n1,generated,99.9,327.369
AALV,0,CC(=O)c1ccc(NC(=O)CSc2ncc(-c3ccccc3)o2)cc1,generated,99.9,352.415
ABKB,0,CC(C)CC(NC(=O)CN1CCOC1=O)c1nc2ccccc2s1,generated,99.9,347.44
AATS,0,CC(C)c1nnc(N2CCC(NC(=O)c3ccc(F)cc3)CC2)o1,generated,99.9,332.37900000000013
AAOW,1,COC(=O)OC(CCC(C)C)C(O)C(O)CCCC1CN(CC(O)C(CC2CCCC2)OC(=O)C(C)(C)O)C(C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCC1(C)C,generated,99.9,876.3139999999997
AAKC,0,CC(=O)N1CCCC(C(=O)OCC(C)c2ccccc2)C1,generated,99.9,289.37500000000006
AASL,0,Cc1nc(C(C)(C)C)n(C(c2ccccc2)c2ccccc2C)n1,generated,99.9,319.45200000000006
AALJ,0,COC(=O)C(CC(C)C)NC(=O)C(SCCC(=O)NC1CCCCC1)C(C)C,generated,99.9,414.61200000000025
ABEG,0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1C(O)C(O)C(O)C1CNC(=O)OCC,generated,99.9,599.8940000000002
ABAM,0,CCOC(=O)C1CCN(C(=O)c2cc(-c3c(C)noc3C)c(C)s2)CC1,generated,99.9,376.4780000000002
ABAN,0,COc1cc(C(C)(C)C)cc(N(C)C)c1OCc1noc(C)n1,generated,99.9,319.4050000000001
ABAR,0,CCCCOC(=O)C(C)Nc1ncnc2oc(C)c(C)c12,generated,99.9,291.35100000000006
ABAU,0,COc1ccc(C(C)OC(=O)CNc2cccc(C)n2)cc1C,generated,99.9,314.3850000000001
ABBB,0,Cc1c(Nc2nnc(S(N)(=O)=O)s2)ccc2c(C(N)=O)cncc12,generated,99.9,364.41200000000015
AAQZ,0,COC(=O)C(C)(c1ccccc1)c1ccc(C(C)(C)C)cc1,generated,99.9,296.41
ABHZ,0,COc1ccc(CC(=O)Nc2nnc(Cc3ccccc3)o2)cc1OC,generated,99.9,353.37800000000016
AAHE,0,COC(=O)C1CC(=NNC(=O)c2ccccc2C)CCC1=NO,generated,99.9,317.34500000000014
ABLV,0,O=C(CSc1nc(-c2cccnc2)no1)Nc1ccc(Cl)cc1,generated,99.9,346.79900000000015
ABLU,0,CCc1nnc(NC(=O)CCCn2c(=O)[nH]c3ccccc32)s1,generated,99.9,331.401
ABEH,0,CCc1nnc(CN(C)C(=O)c2ccc(-c3ccccc3)s2)o1,generated,99.9,327.40900000000005
AABN,2,CC(C)(C)NC(=O)C1CC2CCCCC2C(=O)N1CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,99.9,571.7150000000001
ABLT,0,Cc1nc(CNC(=O)c2cncc(-c3ccc(F)cc3)c2)cs1,generated,99.9,327.384
ABLQ,0,CC(C)c1ccc(CCC(=O)OCc2ccccc2C#N)cc1,generated,99.9,307.393
AACU,0,CC(C)CNC(=O)Nc1nnc(C(F)(F)F)s1,generated,99.9,268.26399999999995
AABJ,2,CC(C)(C)NC(=O)CC(CC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(F)c(C(F)(F)F)c1,generated,99.9,525.5170000000002
ABKX,0,COc1ccccc1-c1nnc(CCC(=O)NC2CCCCCC2)o1,generated,99.9,343.4270000000002
AAHQ,0,c1ccc(-c2nsc(CSc3cccc4ncccc34)n2)cc1,generated,99.9,335.45700000000005
ABJR,0,COC1=CC2OC(N)=C(C#N)C(c3ccncc3)C2C1,generated,99.9,269.3040000000001
ABJS,0,CC(C)(C)C1CCN(C(=O)Cc2coc(C3CC3)n2)CC1,generated,99.9,290.4070000000001
ABJZ,0,Cc1ccc(CSc2nnc(NC(=O)c3ccc(C)c(C)c3)o2)o1,generated,99.9,343.4080000000002
AABJ,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCc1ccccc1,generated,99.9,486.82500000000033
AAXF,0,CCCCNC(=O)CCC(=O)N1CCCC1c1nc(C)no1,generated,99.9,308.382
AADG,1,CC(C)N(Cc1ccc(C(N)=O)cc1)Cc1cccc(OC(=O)C(C)(C)C)c1,generated,99.9,382.50400000000013
ABHB,0,Cc1ccc(Nc2nnc(SCC(=O)Nc3ccc(OCc4ccccc4)cc3)o2)cc1OCC(=O)NCC(F)(F)F,generated,99.9,601.6070000000004
AAWO,0,COc1ccc(C=CC(=O)NC(CCCCCCCCC(=O)NCCS(=O)(=O)O)C(N)C(=O)NCCCCCCC(=O)NCCOC(=O)C2(C(=O)NCC(C)C)CCC2)cc1OC,generated,99.9,909.1569999999994
AACF,1,O=C1CCCCC2CCC(C1)C(CC(=O)NCCc1ccccc1)N(Cc1ccccc1)C2,generated,99.9,446.63500000000016
AAWK,0,CCc1nnc(NC(=O)CSc2ccc(-c3ccccc3)c(C)c2)s1,generated,99.9,369.515
AAWH,0,COC(=O)C(c1ccc(C(C)NC(=O)OC(C)(C)C)cc1)N1CCC(c2ccc(Cl)c(Cl)c2)CC1,generated,99.9,521.4850000000001
ABHJ,0,CCCCCCCCCCCCCCCCC(OC(C)=O)C(=O)O,generated,99.9,342.5200000000001
AAWE,0,CCC(C(=O)OC(C(=O)N(C)C)c1ccco1)c1ccccc1,generated,99.9,315.369
AAHA,0,CC(C)(C)c1ccc(OCc2nc3ccccc3s2)cc1,generated,99.9,297.423
