id,gen,smile,source,score,weight
AAZM,0,Cc1ccc2oc(=O)ccc2c1C(=O)NCCCC(N)=O,generated,-6.3,288.303
AANG,0,Cc1ncc2c(n1)CN(C(=O)Cc1ccc(F)cc1)CC2,generated,-6.3,285.32200000000006
AACI,2,CCCC(O)CC(O)CC(C)C1CCC2CCC1C2,generated,-6.3,268.441
AAMZ,0,COC(=O)C=C(C)C1Cc2ccccc2C(=O)O1,generated,-6.3,246.262
AAHT,0,Cc1cc(C)cc(OCCn2c(=O)n(C)c(=O)n(CCC(C)C)c2=O)c1,generated,-6.3,361.4420000000002
ABOB,0,Cc1ccc(C(F)(F)F)cc1NC(=O)c1cc[nH]n1,generated,-6.3,269.22600000000006
ABBF,0,CCOC(=O)c1ccc(C(=O)CC2CCN(c3ccccc3)CC2)o1,generated,-6.3,341.40700000000004
ABDX,0,CC(C)c1ccc(CNC(=O)NCCCc2ccccn2)cc1,generated,-6.3,311.429
AAKV,0,COC(=O)c1ccc(C(=O)NCc2cc(C)on2)cc1,generated,-6.3,274.27599999999995
ABPK,0,CC(C)CNC(=O)NC(c1ccccc1)c1ccc(F)cc1,generated,-6.3,300.377
AAKK,0,CCS(=O)(=O)NC(C)c1cccc(NC(=O)C2CC2)c1,generated,-6.3,296.3920000000001
ABEK,0,Cc1ccc(-n2nc(C(=O)NC(C)(C)C)nc2C2CC2)cc1,generated,-6.3,298.3900000000001
AAVH,0,CC1CC(C)CN(C(=O)NCc2ccc(C(=O)N(C)C)cc2)C1,training,-6.3,317.4330000000001
AAKO,0,Cc1ccc(-n2cnnc2SCC(=O)Nc2cccnc2)cc1,generated,-6.3,325.39700000000005
AAEW,0,O=C(CC1CCCCC1)Nc1ccc(OC(F)(F)F)cn1,generated,-6.3,302.296
AACF,0,CN(C)C(=O)CNC(=O)NCc1ccc(-c2cccs2)cc1,generated,-6.3,317.414
ABMJ,0,Cc1nn(C)c(C)c1OCC(=O)NCc1ccc(-n2ccnn2)cc1,generated,-6.3,340.387
AAYM,0,Cc1cc(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)c(C)n1C(C)C,generated,-6.3,342.33600000000007
AAHC,2,CC1CCCCCC(C)(COC(=O)NCCCc2ccccc2)CCC1,generated,-6.2,359.5540000000001
AAIL,2,CC(C)C(=O)NCCNC(=O)c1ccc2ccccc2c1,generated,-6.2,284.35900000000004
AAGS,2,Cc1ccc(-c2cc(CCC(=O)NCCCNC(=O)C(C)(C)C)ccc2O)cc1,generated,-6.2,396.5310000000001
AAFM,2,O=C(C=Cc1ccc(O)cc1O)Nc1ccc(Br)cc1,generated,-6.2,334.169
AAKE,0,Cc1cc(C(=O)NCCc2c(F)cccc2F)[nH]n1,generated,-6.2,265.263
ABME,0,COc1cc(C)c(C(CO)N2CCOCC2)cc1NS(C)(=O)=O,generated,-6.2,344.433
AADY,0,Cc1nc2ccccc2n1CC(=O)N1CCC(C)CC1C,generated,-6.2,285.39099999999996
AAJQ,0,CCCN(CCC)C(=O)C1CCCN(c2nc3ccccc3[nH]2)C1,generated,-6.2,328.46000000000004
AAQV,0,Cn1ccc(N2CCOC(Cc3ccccc3C(F)(F)F)C2)n1,generated,-6.2,325.33400000000006
AAIW,1,CNC(=O)c1ccccc1C(=O)NC(C)(C)C(C)C,generated,-6.2,262.35299999999995
ABSG,0,COC(=O)c1cc(-c2ccc(OC)cc2)c(C)n1-c1ccccc1,generated,-6.2,321.37600000000003
AAHG,0,O=C(CCc1ccccc1)NNC(=O)CN1CCOCC1C1CCC1,generated,-6.2,345.44300000000015
ABGW,0,Cc1noc(C)c1S(=O)(=O)N1CCC2(CC1)OCCO2,training,-6.2,302.35200000000003
AANN,1,CNS(=O)(=O)c1cccc(NC(=O)COc2ccc(C)cc2)c1,generated,-6.2,334.39700000000005
AAPG,0,Cc1cc(CCC(=O)Nc2cccc3ccccc23)c(C)s1,generated,-6.2,309.4340000000001
AAGA,1,O=C(C=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)N(Cc1ccccc1)C1CC1,generated,-6.2,398.4620000000002
AAGP,1,CNC(=O)C1CN(Cc2ccccc2OC)CCN1Cc1ccccc1,generated,-6.2,353.46600000000007
AAPZ,0,COc1ccc(C(=O)NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1,generated,-6.2,331.35300000000007
AAFC,1,CC(C)(C)NC(=O)COc1ccc(NC(=O)CCC(=O)c2ccc(CNCc3ccccc3)cc2)cc1,generated,-6.2,501.62700000000024
AAQF,0,CCOC(=O)C1=C(CSc2ccc(OC)cc2)CC(C)(C)CC1=O,generated,-6.2,348.46400000000017
ABQL,0,CC(C)C(=O)NC(=O)C(=O)NCCc1ccc2ccccc2c1,generated,-6.2,312.369
AADI,0,CN(C)CCCNc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(C(F)(F)F)n1,generated,-6.2,419.4330000000001
AAHA,1,NC(=O)C1CN(Cc2ccc(-c3ccccc3)cc2)CCN1CC(O)CNCCCCc1ccccc1,generated,-6.2,500.6870000000004
AANW,1,O=C(Cc1ccccc1)Nc1ccc2c(c1)OCCO2,generated,-6.2,269.29999999999995
AAPA,1,CCOc1ccc(NC(=O)COc2ccc(C)c(N)c2)cc1,generated,-6.2,300.358
AALR,1,CNC(=O)c1ccc(NC(=O)c2ccc(F)c(OC)c2)cc1,generated,-6.2,302.305
ABFC,0,CCN(CC)C(=O)Cc1cc(-c2ccc(C)cc2)nc(N)n1,generated,-6.2,298.39000000000004
AAYO,0,COc1cccc(C(=O)N2CCCCC2CNS(C)(=O)=O)c1F,generated,-6.2,344.408
ABBK,0,CC(C)OC(=O)c1cccc2nc(-c3ccco3)[nH]c12,generated,-6.2,270.288
AALF,0,COc1ccc(-c2cc(CO)c(=O)[nH]n2)cc1OC,training,-6.2,262.265
AAMW,1,COc1ccc(Oc2ccc(NC(C)=O)cc2)cc1OC,generated,-6.2,287.31500000000005
AAAW,1,CC1CCCC(NS(=O)(=O)c2ccccc2Cl)CC1,generated,-6.2,301.83900000000006
AAGF,0,Cc1ccc(COC(=O)c2ccc(NS(C)(=O)=O)cc2)o1,generated,-6.2,309.3430000000001
ABAV,0,CC1CCC(O)CC1(O)CCN(C)C(=O)C1CCC(=O)N1,generated,-6.2,298.383
ABDW,0,CC(C)(C#N)Nc1nc(-c2ccccc2)c(-c2ccc(O)c(O)c2)o1,generated,-6.2,335.3630000000001
ABQX,0,CN(C)C(=O)c1ccc(Cl)c(CC(=O)Nc2ccnn2C)c1,generated,-6.2,320.78
AAKI,0,CC(=O)Nc1cccc(NC(=O)CN(C)S(C)(=O)=O)c1,training,-6.2,299.352
AAYC,0,COc1ccc(CC(=O)NCc2ccc(S(N)(=O)=O)o2)cc1,generated,-6.2,324.35800000000006
AABU,1,CN(C)C(=O)c1cccc(C(=O)Nc2ccccc2)c1,generated,-6.2,268.316
AABR,1,Fc1cccc(CNC(=NC2CCC(F)C2)N2CCCC2)c1,generated,-6.2,307.3880000000001
AACU,1,CCOc1cccc(NC(=O)COc2ccc(C)cc2OC)c1,training,-6.2,315.369
AAFG,0,Cc1noc(C)c1CCCNC(=O)C(C)Sc1cccnc1,generated,-6.2,319.43
AAAR,1,CNC(=O)Nc1cccc(C(=O)NC(C)C(C)C)c1,generated,-6.2,263.34099999999995
ABIG,0,Cc1ccc2cc(C(=O)OCC3CC3)cc(=O)n2c1,generated,-6.2,257.28899999999993
AAHF,0,COC(=O)c1ccc(Nc2nccc(OC)n2)cc1C,generated,-6.2,273.29200000000003
AAFT,0,Cc1cc(C(=O)OC(C)C(=O)NC2CCCCC2)on1,generated,-6.2,280.32399999999996
ABNZ,0,CC(C)C(=O)NCc1ccc2[nH]c(=O)c(Cn3cc(C(=O)O)s3)cc2c1,generated,-6.2,373.4340000000001
AAEL,0,Cc1ccc(CC(=O)NCc2c[nH]nc2-c2ccccc2)s1,generated,-6.2,311.41
AAYW,0,COc1cc(OC)cc(-c2cnc(N)c(-c3ccccc3)n2)c1,generated,-6.2,307.353
ABAK,0,CNC(=O)N1CCc2[nH]nc(CC(=O)N3CCOCC3)c2C1,generated,-6.2,307.3540000000001
AASD,0,COc1cccc(C2C(C#N)=C(N)Oc3cc(O)ccc32)c1,training,-6.2,294.31
AANI,0,c1ccc(NCCc2nc(-c3ccco3)n[nH]2)cc1,generated,-6.2,254.29300000000003
AAHZ,0,O=C(NCc1cnn(-c2ccccc2)c1)Nc1nc2ccccc2s1,generated,-6.2,349.4190000000001
ABLR,0,CN(C)c1nccc(N(C)C2CCN(c3ncccn3)CC2)n1,generated,-6.2,313.40900000000005
ABKR,0,CC(C)S(=O)(=O)N1CCN(C(=O)C2CCC3(C2)OCCO3)CC1,generated,-6.2,346.4490000000002
AAPS,0,CC(C)C(=O)Nc1ccc(CNC(=O)NC(C)(CO)C2CCCCC2)cc1,generated,-6.2,375.5130000000002
AAQN,0,N#Cc1ccc(Oc2ccc([N+](=O)[O-])cc2Cl)cc1,generated,-6.2,274.66299999999995
AALA,0,O=C(Cc1ccc([N+](=O)[O-])o1)NN=Cc1ccc(O)c(O)c1,generated,-6.2,305.24600000000004
AAEL,1,CNS(=O)(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1,generated,-6.2,350.3960000000001
ABEI,0,COc1cccc(CSc2nc3cc(F)ccc3n2C)c1OC,generated,-6.2,332.4000000000001
AAAY,0,O=C(CNC(=O)c1ccc(F)cc1)Nc1cccc(C(F)(F)F)c1,training,-6.2,340.276
AANB,0,COc1ccccc1OCCN(C)C(=O)NC(C)C(N)=O,generated,-6.2,295.339
AAVZ,0,COc1cc(OC)cc(N2CCN(c3ccc(F)cc3)CC2)c1,generated,-6.2,316.37600000000003
AAJI,0,COc1ccc(CN2CCn3c(nnc3C(C)(C)C)C2)cc1OC,generated,-6.2,330.43200000000013
AANQ,0,O=C(CN1CCC(CCO)CC1)N1CCCC(c2ccn[nH]2)C1,generated,-6.2,320.43699999999995
ABMT,0,CC(=NNS(=O)(=O)c1c(C)cc(C)cc1C)c1ccccc1,generated,-6.2,316.426
AACS,0,COC1CCC(C(O)C2CCC(CCN3COC(CF)C3)C2)CC1,generated,-6.2,343.4830000000001
ABJP,0,CC1CCN(C(=O)Cc2csc(Nc3ncccn3)n2)CC1,training,-6.2,317.4180000000001
AARH,0,CC(C)C(NC(=O)CCc1cc(C(C)(C)C)on1)C(N)=O,generated,-6.2,295.38300000000004
AAAU,0,Cc1ccc(Oc2cc(C)[nH]c(=O)c2C#N)cc1,generated,-6.1,240.262
AAHP,0,Cc1ccc(S(=O)(=O)c2c(Cl)cnnc2Cl)cc1,generated,-6.1,303.17
ABHK,0,O=C(Cc1cccc([N+](=O)[O-])c1)NCC1CCCO1,generated,-6.1,264.28099999999995
AAHQ,1,CNS(=O)(=O)c1cccc(C(=O)NC(C)C(C)C)c1,training,-6.1,284.38100000000003
AABR,0,COc1ccc(-c2ccc(S(=O)(=O)CC(C)C)cc2)cc1OC,generated,-6.1,334.437
AAZB,0,CCOC(=O)c1nc(C(=O)OC)c(NC)nc1NCc1ccc(CN2CCCCC2CC)cc1,generated,-6.1,469.5860000000004
ABPY,0,CN(Cc1ccco1)C(=O)NCc1cccc(C#N)c1,generated,-6.1,269.304
AAGC,0,CC(C)C(=O)Nc1ccc2c(c1)NC(=O)CS2,generated,-6.1,250.32299999999998
AAUG,0,CC1(C)CCCC(C(C)(O)C(O)CC(O)CC(=O)O)C1,generated,-6.1,288.38400000000007
ABDS,0,COc1ccc2c(c1)OC(CNC(=O)NCc1ccco1)CC2,generated,-6.1,316.3570000000001
AAJA,1,CC(C)(C)NC(=O)C1CN(Cc2ccccn2)CCN1Cc1ccccc1,generated,-6.1,366.5090000000001
AAAP,1,CCOC(=O)c1ccc(NC(=O)COc2ccc(C)cc2)cc1,generated,-6.1,313.353
AALZ,1,CNS(=O)(=O)c1ccc(C(C)NC(=O)OC(C)(C)C)cc1,generated,-6.1,314.40700000000004
AAAJ,1,Cc1cccc(OS(=O)(=O)c2ccccc2)n1,generated,-6.1,249.29100000000003
AAAI,1,CC1CCC(NC(=O)c2ccc(OCC(=O)Nc3ccccc3)cc2)CC1,generated,-6.1,366.46100000000007
AAOF,1,N#Cc1ccccc1N1CCN(c2ccccc2)CC1,generated,-6.1,263.344
AAUD,0,CC(C)(C)C(=O)N1CCC(Nc2ncccc2C(=O)O)CC1,generated,-6.1,305.37800000000016
AACG,1,CN(C)c1cccc(C(C)(C)CNC(=O)Cc2ccc(F)cc2)c1,generated,-6.1,328.431
AADR,0,CC(C)(C)C(=O)N1CCC(S(=O)(=O)N2CCCCC2)CC1,generated,-6.1,316.4670000000002
AATO,0,COc1ccccc1-c1nccn1Cc1coc(-c2ccoc2)n1,generated,-6.1,321.336
AADB,2,O=C(OCCCc1ccc(F)cc1)c1ccc(O)c(O)c1,generated,-6.1,290.29
AADO,2,CC(=O)NCCNC(=O)c1ccc(Nc2ccccc2)cc1,generated,-6.1,297.35800000000006
AAEE,2,COC(=O)Nc1ccc(OCc2ccc(C(=O)NCCc3ccccc3)cc2)cc1,generated,-6.1,404.4660000000001
AAQI,0,COc1cc(Nc2nc3ccccc3nc2C#N)cc(OC)c1OC,generated,-6.1,336.35100000000017
AAJG,0,O=C(C=Cc1ccc(Cl)cc1Cl)Nc1ccc(C(=O)O)cc1,generated,-6.1,336.1740000000001
ABFL,0,COC(=O)c1cc(Cn2nc(OC)n(C)c2=O)c(C)o1,generated,-6.1,281.26800000000003
AADS,0,CC1CCCN(S(=O)(=O)Cc2cccc(OC(F)F)c2)C1,generated,-6.1,319.37300000000005
ABQA,0,CC(=O)NC(C)C(=O)NCC1(c2cccc(F)c2)CCCC1,generated,-6.1,306.38100000000014
AAOT,0,CCNc1nc(CNC(=O)c2ccc(C#N)cc2)cs1,generated,-6.1,286.36
AAEK,0,CC(=O)Nc1cccc(-c2cnn(C(C)(C)C)c2)c1,generated,-6.1,257.337
AAVF,0,COc1cccc(CNC(=O)c2cc(-c3ccco3)[nH]n2)c1,generated,-6.1,297.31399999999996
AAYV,0,CCn1nc(C)cc1C(=O)N(C)c1ccc(Cl)c(Cl)c1,generated,-6.1,312.20000000000005
ABFP,0,CC(C)N(C)C(=O)NCc1cccc(Nc2ncccn2)c1,generated,-6.1,299.37800000000004
ABFS,0,CCNC(=O)Nc1cc(NC(C)=O)ccc1Nc1ncccc1C(=O)NCCCN(C)C,generated,-6.1,441.53600000000023
AAVD,0,CC(OC(C)(C)C)C(=O)NCC1CN(Cc2cccc(C(F)(F)F)c2)CCO1,generated,-6.1,402.4570000000001
AAQJ,0,Nc1ncc(-c2cncc(N3CCC(C(=O)NCCCO)CC3)n2)cn1,generated,-6.1,357.4180000000001
AAQK,0,Cc1ccc(C(O)c2ccc(S(C)(=O)=O)cc2)cc1,generated,-6.1,276.35699999999997
ABDO,0,Cc1cc(=O)[nH]c(CCC(=O)N(C)Cc2ccc(F)cc2)n1,generated,-6.1,303.337
AAQL,0,CC(=O)N1CCC(C(=O)Nc2nc(-c3ccco3)ns2)CC1,generated,-6.1,320.3740000000001
ABEW,0,CC(C)(C)CC(=O)Nc1cc(-n2ccnc2)nc(N)n1,generated,-6.1,274.32800000000003
AAWW,0,CC1CCN(C(=O)c2ccccc2SC(F)(F)F)CC1,generated,-6.1,303.34900000000005
AAHH,1,CC(C)NC(=O)c1ccc(NC(=O)COC2CCCC2)cc1,generated,-6.1,304.39000000000004
AATU,0,COc1ccc(CNC(=O)C(C)Sc2nnnn2C2CC2)cc1,generated,-6.1,333.4170000000001
AAHM,1,CC(C)(C)NC(=O)C1CC2CCCCC2N1C(=O)OC(CO)CO,generated,-6.1,342.43600000000004
AARX,0,Cc1cc(-c2cc(C(=O)NC(C)C)n(C)c2)ccn1,generated,-6.1,257.337
ABDU,0,O=C(COc1ccc2cc(OCCCN3CCOCC3)ccc2c1)NCC(c1ccccc1)C(F)(F)F,generated,-6.1,516.5600000000002
AAMW,0,Cc1c(C(=O)NCCc2ccc(C(F)(F)F)cc2)cnn1C,generated,-6.1,311.307
AAOG,0,COc1ccc(-c2ccccc2CC(=O)NC(C)(C)CO)cc1,generated,-6.1,313.397
AAAZ,2,O=C(C=Cc1cn(Cc2ccccc2)c2ccccc12)NCCN1CCN(CC(O)C(Cc2ccccc2)c2ccccc2)CC1,generated,-6.1,612.8180000000003
ABNW,0,O=C(NCCCCCCCCCCC(C(=O)O)C(=O)NCC(O)c1ccc(F)cc1)c1ccccc1,generated,-6.1,500.6110000000001
AAGG,1,Cn1cc(NC(=O)C2CCN(Cc3ccccn3)CC2)cn1,generated,-6.1,299.3780000000001
ABEB,0,Cc1noc(C)c1CN1CCC(C(=O)N2CCN(C(C)C)CC2)CC1,generated,-6.1,348.49100000000016
AARR,0,O=C(C=Cc1ccc(OCc2ccccc2)c([N+](=O)[O-])c1)OCCCCCCCCO,generated,-6.1,427.4970000000004
ABMR,0,COCCOc1ccc(-c2ccc3onc(C)c3c2)cc1,generated,-6.1,283.327
AARU,0,COc1ccc(NS(=O)(=O)Cc2ccc(C#N)cc2)cc1,generated,-6.1,302.35499999999996
AASN,0,C[S+]([O-])c1ccc(NC(=O)C(C#N)c2cccs2)cc1,generated,-6.1,304.396
AAGB,0,N#Cc1ccc(OCCN2CCN(c3nccs3)CC2)nn1,generated,-6.1,316.39000000000004
ABDV,0,O=C(NCc1ccco1)c1cccc(OCc2ccccn2)n1,generated,-6.1,309.325
AAZS,0,Cc1ccc(N2CCC(NC(=O)Nc3nccs3)C2)nc1,generated,-6.1,303.3910000000001
ABEM,0,COC(=O)N(C)c1ccc(CCNC(=O)Cc2ccccc2)cc1,generated,-6.1,326.39599999999996
AAOK,0,CC=C(C)C(=O)NC1CCN(C(=O)Oc2ccccc2)CC1,generated,-6.1,302.3740000000001
AACA,0,CC(C)c1ncc(CNC(=O)NCC2CCCCC2)c(=O)[nH]1,generated,-6.1,306.41
AAPD,0,Cc1cc(C(=O)OC2CCCC2)nc(N(C)Cc2ccco2)n1,generated,-6.1,315.373
AAZI,0,CC(=O)NCCC(=O)N(C)Cc1cccc(C)c1C(C)(C)C,generated,-6.1,304.4340000000001
AAOH,0,CCN(CC)c1ccc(Nc2nc(C)nc3c2cnn3C)cc1,generated,-6.1,310.40500000000003
AAJA,0,COc1cc(C(=O)c2ccc(S(N)(=O)=O)cc2)cc(Br)c1OC,generated,-6.1,400.25000000000006
ABCL,0,Cc1ccn2c(=NC(=O)Cc3cn4ccsc4n3)sc(C)c2c1,generated,-6.1,342.44900000000007
AACJ,0,N#Cc1cc([N+](=O)[O-])ccc1[S+]([O-])c1ccc(F)cc1,generated,-6.0,290.27500000000003
AANW,0,Cc1ccc(CSc2nnc(C(C)(C)C)n2C2CC2)o1,generated,-6.0,291.42000000000013
AACZ,0,NC(=O)c1ncc(NC(=O)CCc2ccc[nH]2)s1,generated,-6.0,264.31
ABBA,0,CC1CCN(C(=O)COc2ccc(F)cc2F)C(C)CO1,generated,-6.0,299.31700000000006
AAQU,0,CC1CN(C(C)C)CC1C(=O)N(C)C1=CCCCC1,generated,-6.0,264.41299999999995
AAMR,0,CCOC(=O)C(C#N)=C(NC#N)NC(=O)Nc1ccc(C)cc1,generated,-6.0,313.31700000000006
AAIC,1,O=C(Cc1ccccc1)NCc1ccccc1OCc1ccccc1,generated,-6.0,331.41499999999996
AAIG,0,CN(CC(=O)Nc1nccs1)c1ccc(C(C)(C)C)cc1,generated,-6.0,303.43100000000004
AAOU,1,CC(C)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)NCCCCCCCCCCCNC(=O)c1ccc(NC(=O)CC2CCCCC2)cc1,generated,-6.0,745.043
AAIY,1,CC(C)(C)NC(=O)C1CN(Cc2ccccc2Cl)CCN1CC(O)COc1ccccc1,generated,-6.0,460.01800000000026
ABKV,0,CC(C)C(=O)N(c1ccccc1)c1ccc(CN)cc1,generated,-6.0,268.35999999999996
AADB,0,Cc1cccc(OCC(=O)NCC(=O)NC2CCCCC2C)c1C,generated,-6.0,332.44400000000013
AALT,1,CCOC(=O)c1ccc(NC(=O)COc2cccc(OC)c2)cc1,generated,-6.0,329.35200000000003
ABPE,0,CC(=O)NCCC(=O)N(CCc1ccccc1)CC(F)(F)F,generated,-6.0,316.323
AALG,1,CC(C)C(NC(=O)c1cccc(O)c1)C(=O)NC1CC1,generated,-6.0,276.33600000000007
AAFB,1,CC(C)(C)NC(=O)C(c1ccccc1)n1ccccc1=O,generated,-6.0,284.3590000000001
ABGQ,0,CC(=O)N1CCC2(CC1)CN(CCC(=O)Nc1ccncc1)CCO2,generated,-6.0,346.4310000000001
ABDE,0,CC(C)c1ccccc1OCCCNC(=O)CN(C)S(C)(=O)=O,generated,-6.0,342.461
AALX,0,CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC(=O)NC(CCC(N)=O)C(=O)O)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O,generated,-6.0,1039.378999999999
AABP,2,O=C(C=Cc1ccc(O)cc1O)NCc1ccc(O)cc1O,generated,-6.0,301.298
AAOL,0,CCc1noc(C)c1C(=O)NCc1cccc(OCC(C)C)c1,generated,-6.0,316.40100000000007
ABGA,0,O=C(NCCC1CCCCC1)C1COc2ccc(F)cc2C1,generated,-6.0,305.39300000000003
AAZC,0,COC(=O)c1scc(-c2ccc(OCCN3CCCCC3)cc2)c1O,generated,-6.0,361.4630000000002
AADV,0,O=C(Nc1cccc(-c2ncc[nH]2)c1)Nc1ccccc1O,generated,-6.0,294.314
ABDB,0,Cc1ccc(F)c(OCC(=O)Nc2ccc(C(F)(F)F)cn2)c1,generated,-6.0,328.26500000000004
AAGW,0,O=C(CCN1CCOCC1)NCc1coc(-c2ccccc2)n1,generated,-6.0,315.373
AAIF,0,Cc1cc(C)n(CC(=O)N2CCC(Oc3cnccn3)CC2)n1,generated,-6.0,315.37700000000007
AAIS,0,CC1(C)Cc2ccccc2C(NC(=O)CCc2ccccc2)C1,generated,-6.0,307.437
ABCY,0,Cc1c(C(=O)N2CCOC(C)(C)C2)cnn1-c1ccncc1,training,-6.0,300.362
AALP,0,O=C(OC1CN(C(=O)OCc2ccccc2)C1)c1ccccc1,generated,-6.0,311.337
AAFB,0,CC(C)(C)OC(=O)NCCCNC(=O)C1CCCN1S(C)(=O)=O,generated,-6.0,349.45300000000003
AAPL,0,COCCOC(=O)N1CCC(S(=O)(=O)c2ccc(C)cc2)CC1,generated,-6.0,341.42900000000014
AABV,0,O=C(CCCc1cc(F)cc(F)c1)NCC1CCCO1,generated,-6.0,283.31800000000004
AAGZ,0,O=c1ccn(-c2ccc(Cl)cc2)c(=O)n1-c1ccc(F)cc1,generated,-6.0,316.719
ABCG,0,O=C(NCCc1c[nH]nc1C(F)(F)F)c1ccco1,generated,-6.0,273.214
ABNB,0,CCCn1c(N2CCN(CC(=O)O)CC2)nc(C2CCC2)c1C1CC1,generated,-6.0,346.4750000000002
ABLN,0,CC(=O)N1CCC2(CCN(C(=O)Nc3ccc(F)cc3)C2)C1,generated,-6.0,305.35300000000007
ABPN,0,Cc1ccc(CCN(C)C(=O)Nc2ccc(Oc3ccccc3)cc2)o1,generated,-6.0,350.41800000000006
AAEQ,0,CC(C)c1nc(CNC(=O)Nc2ccc(F)cc2)cn1C,generated,-6.0,290.34200000000004
AAKF,0,CSc1ncc(-c2cc(C(F)(F)F)ccc2Cl)[nH]1,generated,-6.0,292.71299999999997
AAAR,2,CC1=CCC2C(C1)C(C)(C)CCOC2(C)C,generated,-6.0,222.37199999999996
AAID,0,CC(C)C(=O)N1CCC(C(=O)c2ccccc2O)CC1,generated,-6.0,275.34800000000007
ABML,0,CC(=O)NC(C(N)=O)C(C)(C)CCc1ccccc1,generated,-6.0,262.35299999999995
AAFX,0,COc1ccc(C=C2N=C(Nc3cccc(C)c3)S2)cc1,generated,-6.0,296.39500000000004
AAUE,0,CC(C)(C)CNC(=O)C1=C(Cn2ccnc2)CCN(C(=O)OC(C)(C)C)C1,generated,-6.0,376.5010000000002
AADA,0,COc1ccc(C(=O)COC(=O)c2cccc3ccccc23)cc1,generated,-6.0,320.34400000000005
AAKU,0,CC(C)c1cc(CNC(=O)COc2ccccc2F)[nH]n1,generated,-6.0,291.32599999999996
AALD,0,CC(NC(=O)C(C)(C)C)C(=O)N(C)Cc1cc[nH]n1,generated,-6.0,266.34499999999997
AAKJ,0,CCCCSc1nc(N)cc(N2CCN(C(=O)CC3CCCC3)CC2)n1,generated,-6.0,377.5580000000003
AAZJ,0,CCc1ccc(C(=O)N(C)Cc2cc(-n3ccnc3)no2)o1,generated,-6.0,300.31800000000004
AAZE,0,CN(CCCCNc1ncc(Cl)c(=O)[nH]1)C(=O)c1ccc(Cl)cc1,generated,-5.9,369.25200000000007
AALW,1,CC(C)NC(=O)C1CN(Cc2cccc(F)c2)CCO1,generated,-5.9,280.343
AAVM,0,Cc1ccc(S(=O)(=O)NCc2ccc(C)n2C)cc1,generated,-5.9,278.377
AAPW,0,Cc1cccc(OCCCNC(=O)NCC(C)(C)c2ccncc2)c1,generated,-5.9,341.45500000000004
AAGO,0,Cc1cc(CNC(=O)c2cnc(N3CCCC3)nc2)co1,generated,-5.9,286.335
ABAS,0,CC(=O)Nc1cc(NC(=O)CCc2ccccn2)ccc1C,generated,-5.9,297.358
AAPP,0,CCOc1ccc(NC(=O)c2cc(C(N)=O)cs2)cc1,training,-5.9,290.344
AAWZ,0,CC1(C)C(=O)N(c2ccc(Cl)cc2)C(=O)N1CCC(N)=O,generated,-5.9,309.7530000000001
AAWP,0,COc1cc(C=CC(=O)NO)ccc1C(C)=O,generated,-5.9,235.23899999999998
ABBY,0,CC(C)N1CC(C(=O)NC2CC2)CC1c1ccccc1F,generated,-5.9,290.382
AAJV,0,Cc1cc(C(=O)NCC(O)COc2ccccc2)c(C)o1,generated,-5.9,289.3310000000001
ABAL,0,CCc1cc(=O)n(CC(=O)Nc2ccccn2)c(C)n1,generated,-5.9,272.308
AAZO,0,COc1ccc(-c2nc(CN3CCCCC3)c[nH]2)cc1,generated,-5.9,271.3639999999999
AANP,1,CCOC(=O)c1c(O)cccc1Oc1ccc(CN(C)C)cc1,generated,-5.9,315.369
ABCJ,0,CCOc1ccccc1CNC(=O)c1cnc(-n2ccnc2)s1,generated,-5.9,328.397
ABDG,0,CCc1nc(N)nc(N(C)Cc2ccc(Oc3cccc(Cl)c3)cc2)c1C#N,generated,-5.9,393.8780000000001
ABNE,0,CCN(CC)C(=O)CN(C)C(=O)Nc1c[nH]cc1C(=O)Nc1ccccc1,generated,-5.9,371.4410000000001
AABI,0,CNc1nc(N2CCCC2)nc(N2CCCC(N)C2)n1,generated,-5.9,277.376
AADN,0,O=C(NCc1ccco1)c1ccn(-c2ccccc2)n1,generated,-5.9,267.288
ABGM,0,CC(C)N(Cc1ccccc1)C(=O)CNC(=O)c1cccs1,training,-5.9,316.426
ABLL,0,CCOC(=O)N1CCN(C(=O)C2CCC(C(=O)NCC3CC3)CC2)CC1,generated,-5.9,365.4740000000003
AARL,0,CCOC(=O)c1[nH]nc(C(=O)OC)c1-c1ccc(F)cc1,generated,-5.9,292.266
ABIV,0,Cc1ccc(C(=O)C=Cc2cccs2)c(C)c1OCc1ccccc1,generated,-5.9,348.4670000000001
AAVW,0,O=C(Cc1ccc[nH]1)N1CCN(c2nc(CC3CC3)cs2)CC1,generated,-5.9,330.45700000000005
AAWI,0,COc1ccccc1NC(=O)NS(=O)(=O)c1ccc(Br)s1,generated,-5.9,391.26800000000003
AAXC,0,COc1cccc(C(=O)Nc2ccc(OC(F)F)cc2)c1OC,generated,-5.9,323.295
