id,gen,smile,source,weight,score
AAZO,0,COc1ccc(-c2nc(CN3CCCCC3)c[nH]2)cc1,generated,271.3639999999999,-5.9
AANP,1,CCOC(=O)c1c(O)cccc1Oc1ccc(CN(C)C)cc1,generated,315.369,-5.9
ABCJ,0,CCOc1ccccc1CNC(=O)c1cnc(-n2ccnc2)s1,generated,328.397,-5.9
ABDG,0,CCc1nc(N)nc(N(C)Cc2ccc(Oc3cccc(Cl)c3)cc2)c1C#N,generated,393.8780000000001,-5.9
ABNE,0,CCN(CC)C(=O)CN(C)C(=O)Nc1c[nH]cc1C(=O)Nc1ccccc1,generated,371.4410000000001,-5.9
ABBU,0,CC(=O)NC(C)Cc1ccc(Cl)c(C(F)(F)F)c1,generated,279.68899999999996,-5.9
ABFK,0,COc1c(C(=O)NCc2cccc(Cl)c2)cnn1C,generated,279.72700000000003,-5.9
ABIO,0,O=C(CCc1ccsc1)N1CC(c2cccc(Cl)c2)C1,generated,305.83000000000004,-5.9
ABMZ,0,CCCCN(CCCC)C(=O)c1ccc(NC(=O)N2Cc3ccnnc3C2)cc1,generated,395.5070000000001,-5.9
AAFS,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)CNCc1cccc(Cl)c1,generated,436.0400000000001,-5.9
ABEJ,0,CCN(CC(=O)N(C)Cc1ccccn1)C(=O)Cc1ccsc1,generated,331.44100000000003,-5.9
ABJA,0,COCCOC(=O)c1c(C)nc(C)nc1Nc1ccc(C)cc1,generated,315.37300000000005,-5.9
AADX,0,COc1ccc(NC(=O)CCc2n[nH]c(C)c2C(F)(F)F)cc1,generated,327.306,-5.9
ABRE,0,CCCOc1ccc(Cc2cc(C3CC3)[nH]n2)c(OC)c1,generated,286.375,-5.9
AABL,1,CCOC(=O)c1ccc(NC(=O)Cc2ccccc2OC)cc1,training,313.35300000000007,-5.9
ABCP,0,Cc1ccc(CNC(=O)Nc2ccc(-c3ncc(C)o3)cc2)o1,generated,311.34100000000007,-5.9
AABC,0,Cc1cccc(C)c1N1CCC(C(=O)NCCNC(=O)c2ccco2)CC1,generated,369.46500000000015,-5.9
ABIK,0,COc1ccc(CCNC(=O)NC2CC3CC=CC32)cc1CO,generated,316.40100000000007,-5.9
ABRV,0,CC(=O)Nc1cccc(NC(=O)CCn2ccc(=O)[nH]c2=O)c1,generated,316.317,-5.9
ABDZ,0,O=C(Nc1ccccc1N1CCCCC1)c1ccccc1Br,generated,359.26699999999994,-5.9
ABFO,0,CCOC(=O)c1ccc(-c2[nH]c(C)cc2C(C)C)nc1,generated,272.34799999999996,-5.9
AALR,0,CCCCc1ccccc1NC(=O)COC(=O)c1cccs1,generated,317.40999999999997,-5.8
ABMQ,0,CC(C)C(=O)N(c1ccccc1)c1ccn(C)c(=O)n1,generated,271.32,-5.8
AAFF,0,CC(C)=CCCC(C)=CCC1(C)C=C(Cl)C(=O)C=C1[N+](=O)[O-],generated,323.82000000000005,-5.8
ABNR,0,CC(C)C(=O)Nc1ccc(NC(=O)Cc2ccc[nH]2)cc1,generated,285.347,-5.8
AAEE,0,CC(C)C(CO)NCc1ccccc1-c1nc2ccccc2[nH]1,generated,309.413,-5.8
AAMK,0,CN(C)c1ccc(NC(=O)c2cnn(C)c2)cc1Cl,generated,278.743,-5.8
AABP,0,CCC(C)(C)NC(=O)C(C)Sc1nc(C)cc(C)n1,generated,281.425,-5.8
AALO,0,COC(=O)c1cnc(NC(=O)COc2ccc(Cl)cc2)s1,training,326.76099999999997,-5.8
AALH,0,Cc1cc(C)cc(OCC(=O)Nc2ccc3cn[nH]c3c2)c1,generated,295.34200000000004,-5.8
ABIQ,0,COC(=O)c1ccc(Cl)c(NCc2nc(C)c(C)n2C)c1C,generated,321.80800000000005,-5.8
AAKR,2,O=C(C=Cc1ccc(O)cc1O)NCCCCCCC=CCCCCCCCC(=O)NC1CCCCCCCCCC1,generated,582.8700000000001,-5.8
ABOC,0,COc1cc(C(=O)Nc2nnc(C(N)=O)s2)cc(OC)c1OC,generated,338.34500000000014,-5.8
AAYP,0,CCCCN(CCCC)C1=NS(=O)(=O)c2ccccc21,generated,294.42,-5.8
ABJU,0,O=C(c1ccc(-n2ccnn2)c([N+](=O)[O-])c1)N1CCCC1,generated,287.2790000000001,-5.8
AAUC,0,CC(C)C(=O)NC1OC(CO)C(O)C(O)C1OCCO,generated,293.3160000000001,-5.8
AANO,0,Cc1cc(C)n(Cc2ccc(C(=O)NCC(C)(C)C)o2)n1,generated,289.379,-5.8
AARP,0,CC(C)CC(=O)Nc1ccc(NC(=O)c2ccoc2)cc1,generated,286.331,-5.8
ABIU,0,CC(=O)N1CCC(NC(=O)NCc2cccs2)C2CCCCC21,generated,335.4730000000002,-5.8
AAJT,0,Cc1cc(-c2cccc(F)c2)n(CC2CCCO2)n1,generated,260.3119999999999,-5.8
AAXN,0,CCCCOc1ccc(OCCCC(=O)N2CCCCCC2)cc1,generated,333.4720000000001,-5.8
AAFE,0,Cc1ncn(C(=O)CCc2ccc(C#N)cc2)c1C,generated,253.305,-5.8
AASU,0,Cc1ccc(C(C)NS(=O)(=O)c2c(C)n[nH]c2C)cc1,generated,293.392,-5.8
AASH,0,CN(C)S(=O)(=O)NCCOc1ccc(F)cc1C(F)(F)F,generated,330.303,-5.8
AASG,0,Cn1ccc(CNC(=O)NCC(=O)Nc2cccc(Cl)c2)n1,generated,321.7680000000001,-5.8
AANC,1,Cc1cccc(CNC(=O)C(C)n2nccn2)c1,generated,244.29800000000003,-5.8
ABRZ,0,CCN(Cc1cccc(Cl)c1)C(=O)Cc1ccco1,generated,277.751,-5.8
AABN,1,COc1cccc(NC(=O)c2cccc(NC(C)=O)c2)c1,training,284.315,-5.8
AABJ,1,CNS(=O)(=O)c1ccc(C(=O)N(C)C(C)C)cc1,generated,270.354,-5.8
AADT,1,CC(C)N(Cc1ccccc1)Cc1ccc(C(=N)NCC(O)CNCCCc2ccccc2)cc1,generated,472.67700000000025,-5.8
AAPX,0,O=C(CNc1ncnc2ccsc12)NCC(=O)NC1(C(=O)O)CC1,generated,349.3720000000001,-5.8
AAON,0,CS(=O)(=O)N1CCC(NC(=O)COC(=O)c2ccc(F)cc2)CC1,generated,358.39100000000013,-5.8
AAMD,0,CCC(CC)NC(=O)CNS(=O)(=O)c1cc(Cl)ccc1C,generated,332.85300000000007,-5.8
AAFZ,0,CCC(C)Sc1nc(-c2ccccc2)nc(N(C)C)n1,generated,288.4200000000001,-5.8
AAEJ,2,O=C(CCCCCOC(=O)c1ccc(O)c(O)c1)NCCc1ccccc1,generated,371.4330000000001,-5.8
AANG,1,CC(C)(C)NC(=O)C(c1ccccc1)c1ccccc1,generated,267.372,-5.8
AAUP,0,CCN(C1CCN(Cc2ccc(S(C)(=O)=O)cc2)CC1)S(=O)(=O)N(C)C,generated,403.5700000000002,-5.8
ABNK,0,CCN(CC)CCNC(=O)C(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(C)=O,generated,378.4290000000001,-5.8
AAPA,0,Cc1ccc(CN(C)C(=O)COC(=O)c2ccco2)cc1,generated,287.315,-5.8
AAGG,0,CCCC1(C(=O)NN=C(C)Nc2ccc(C#N)cc2)CCCC1,generated,312.4170000000002,-5.8
ABLX,0,CC(C)(C)OC(=O)NCC(c1ccccc1)N(C(=O)c1csnn1)C1CC1,generated,388.49300000000017,-5.7
AAIK,1,CNS(=O)(=O)c1cccc(C(=O)NCC(C)C(C)C)c1,generated,298.408,-5.7
ABQB,0,CCCCCNC(=O)Nc1cc(C)nc2c1c(=O)[nH]n2C,generated,291.35499999999996,-5.7
AAYG,0,COc1ccc(CNC(=O)COc2cccc3ccc(C)nc23)cc1,training,336.3910000000001,-5.7
AACD,1,CC(C)S(=O)(=O)c1ccc(NC(=O)COc2ccccc2)cc1,generated,333.409,-5.7
AAGE,0,O=C(CC(=O)NC1CCCCCC1)Nc1ccc(F)c(F)c1,generated,310.344,-5.7
AAKN,1,COC(=O)c1ccc(NC(=O)C(C)(C)C)cc1,generated,235.283,-5.7
AAWN,0,CCCNC(=O)CN(C)C(=O)c1cc(-c2ccco2)no1,generated,291.307,-5.7
ABPR,0,Cn1ccc(-c2ccc(NCCN3CCOCC3)nc2)n1,generated,287.3669999999999,-5.7
AAMC,1,COC(=O)Nc1ccc(NC(=O)Nc2ccc(C)c(N)c2)cc1,generated,314.345,-5.7
ABFA,0,CC(C)NC(=O)C1CCN(C(=O)CCc2cccnc2)CC1,generated,303.40600000000006,-5.7
ABPT,0,O=C(COc1ccccc1)Nc1ccc(Oc2ccccc2)c([N+](=O)[O-])c1,generated,364.3570000000001,-5.7
AAMT,1,CNS(=O)(=O)c1ccc(C(C)NC(=O)COC(C)(C)C)cc1,generated,328.4340000000001,-5.7
AAFW,1,CC1CCC(COc2ccc(CNC(=O)CCC(C)(C)C)cc2)CC1,generated,345.5270000000001,-5.7
ABEU,0,O=C(O)c1cn(C2CC2)c2c(Cl)cc(Cl)cc2c1=O,generated,298.12500000000006,-5.7
ABDF,0,COC1CCC(C(=O)Nc2ccn(CC(N)=O)n2)CC1,generated,280.3280000000001,-5.7
AAIJ,0,CC(C)NC(=O)Nc1cccc(N2CCCC2C(N)=O)c1,generated,290.367,-5.7
ABMH,0,CCNc1nc2[nH]c(C(=O)NCC3CCCO3)cc2s1,generated,294.38,-5.7
ABAO,0,C(=CCN1CCc2ccccc21)CN1CCN(c2ncccn2)CC1,generated,335.45500000000004,-5.7
AAIL,3,COc1ccc(F)c(NC(=O)CCC2CCCC(C(=O)NC(C)(C)C)C2)c1,generated,378.4880000000001,-5.7
AAEM,0,Cc1ccc(CN(C)C(=O)COc2ccc(Cl)cc2)o1,generated,293.75,-5.7
AAGL,3,COc1ccc(F)c(NC(=O)Cc2ccc(N)cc2)c1,generated,274.29499999999996,-5.7
AACF,3,O=C(CC1(Cc2ccccc2)CC1)Nc1cccc(C(F)(F)F)c1,generated,333.35299999999995,-5.7
AAEC,2,CC(C)(C)CC(=O)Nc1ccc(F)c(C(F)(F)F)c1,generated,277.26099999999997,-5.7
AAJQ,2,O=C(C=Cc1ccc(O)cc1O)NCCCCCCCC(=O)NCc1ccc(Br)cc1,generated,489.41000000000014,-5.7
AAHW,2,CC(C)(C)OC(=O)NCCCn1ccc(=O)c2ccccc21,generated,302.37399999999997,-5.7
ABOD,0,CCc1c(C(=O)[N-]C(C)(C)C)nnn1-c1ccccc1,generated,271.344,-5.7
AAEF,0,CC(C)CCN(C)C(=O)Nc1nc(-c2ccncc2)cs1,generated,304.41900000000004,-5.7
AAMU,1,CCC(CO)NC(=O)c1ccc(NC(=O)COC(C)C)cc1,generated,308.37800000000004,-5.7
ABGK,0,COc1ccc(C(=O)CN2CCN(CC(=O)N(C)C)CC2)cc1,generated,319.40500000000003,-5.7
AAKA,0,CN1C(=O)CC(NC(=O)C=Cc2ccc(Br)cc2)C1=O,generated,337.17300000000006,-5.7
ABAX,0,CCOC(=O)N1CCC(NC(=O)NCC(C)Oc2cccc(F)c2)CC1,generated,367.42100000000016,-5.7
AAYN,0,O=C(Cn1nc(-n2cccn2)ccc1=O)NCc1ccccc1,training,309.329,-5.7
AAXO,0,O=C(CCC(=O)c1ccc(F)cc1)NCc1ccoc1,generated,275.279,-5.7
AATN,0,CC(C)(C)c1ccc(CCC(=O)NC2CCC(=O)N2)cc1,generated,288.3909999999999,-5.7
AADQ,0,CCCCc1cc(NC(=O)CCc2ccccc2)nc(C)n1,generated,297.40200000000004,-5.7
AAFD,1,CCOP(=O)(CO)OC(=O)c1ccc(C)cc1,generated,258.21,-5.7
AAXE,0,COc1ccc(C(c2cc(Cl)ccc2OC)N(C)C)cc1OC,generated,335.8310000000001,-5.7
AANS,1,O=C(C=Cc1ccc(Br)cc1)Nc1ccccc1[N+](=O)[O-],generated,347.1680000000001,-5.7
AACH,3,CC1=CCC2C1CCC(O)C2(C)C,generated,180.291,-5.6
AAEM,1,O=C(CC12CC3CC(CC(C3)C1)C2)NCCCCCCCCCCCCCCCCCO,generated,447.7480000000005,-5.6
AALW,0,O=C(CNc1ccccc1C(=O)O)c1ccccn1,generated,256.26099999999997,-5.6
AAHX,0,O=C(NCCS(=O)(=O)NCc1ccco1)C1CCOC1,generated,302.35200000000015,-5.6
AAAI,0,CN(C)C(=O)N1CCC(NC(=O)CCc2ccco2)CC1,generated,293.3670000000001,-5.6
ABPM,0,CCCC(C)C(=O)Nc1ccc(OCC(C)C)nc1C(F)(F)F,generated,332.366,-5.6
ABJN,0,CC(=O)Nc1ccc(Cl)c(NC(=O)CC(C)C)c1,generated,268.74399999999997,-5.6
AAHD,1,CNS(=O)(=O)c1ccc(C(=O)NCC(C)CC(C)C)cc1,generated,312.435,-5.6
AAIJ,1,COC(=O)c1ccc(NC(=O)CCCC(C)(C)C)cc1,generated,277.3639999999999,-5.6
AAJE,0,Cn1cc(C#N)c(=O)n(CC(=O)NCc2ccc(O)cc2)c1=O,generated,314.30100000000004,-5.6
AAZT,0,COCC(=O)NCC(=O)Nc1ccc(-n2ccnc2)cc1,generated,288.307,-5.6
AATX,0,CCCCc1nc(C)nc(N2CCN(CC(=O)N(C)C)CC2)n1,generated,320.4410000000001,-5.6
AABU,0,CCCc1cc(=O)[nH]c(NCC(C)NC(C)=O)n1,generated,252.31799999999998,-5.6
AANH,1,COc1cccc(C(=O)NCC(C)(C)c2ccccc2)c1,generated,283.371,-5.6
ABNX,0,CCc1cc(=O)[nH]c(SCC(=O)Nc2cc(C)on2)n1,training,294.336,-5.6
AASB,0,Cc1cnc(SCC(=O)Nc2cccc(F)c2)n1C(C)C,generated,307.39400000000006,-5.6
AAAD,2,CC(C)NC(=O)C1CCCC1C(=O)NCCc1ccccc1,generated,302.41799999999995,-5.6
ABES,0,CC(NC(=O)OCc1ccccc1)C(=O)N1CCN(C)CC1,generated,305.3780000000001,-5.6
AABF,2,O=C(C=Cc1ccc(O)cc1O)CNC(=O)Cc1ccccc1,generated,311.337,-5.6
AADH,0,CC(C)(C)OC(=O)N1CCC(C(=O)NCc2ncc[nH]2)CC1,generated,308.38200000000006,-5.6
AAHL,2,O=C(C=Cc1ccc(O)c(O)c1)NCCCCCNC(=O)c1ccc(Nc2ccccc2)cc1,generated,459.54600000000005,-5.6
AALL,0,O=C(CCNC(=O)c1c[nH]c2ccccc12)NCc1ccccc1,training,321.38000000000005,-5.6
AAJC,2,CC(=O)NC(C(=O)NC1CCCC1)C(C)(C)C,generated,240.34699999999992,-5.6
AABS,0,CC(C)NC(=O)CNC(=O)Cc1cnc2ccccc2n1,generated,286.33500000000004,-5.6
AAYJ,0,Cc1cc(C(=O)Nc2cnccn2)c(C(=O)N(C)C)s1,generated,290.34799999999996,-5.6
AANX,0,O=C(NCCCCCCN1CCC2CCCC2C1)c1cnn2cccnc12,generated,369.51300000000003,-5.6
AAMB,0,CCCc1c(-c2nc(-c3ccccc3)cs2)cnn1C,generated,283.40000000000003,-5.6
ABLW,0,COc1cc(NC(=O)c2c(C)n[nH]c2C)cc(OC)c1,generated,275.308,-5.6
AADF,2,CCC(=O)NCCCCC(C)(C)NC(=O)Nc1ccc(NCc2ccc(C)c(C)c2)cc1,generated,438.6160000000002,-5.6
ABJK,0,O=C(CSc1ccc2c(c1)OCCO2)Nc1cccc(Cl)c1,generated,335.812,-5.6
ABJH,0,COc1ccc(C(C)=O)cc1CC(=O)Nc1nccs1,generated,290.344,-5.6
AAEI,0,CNC(=O)CN1CCN(C(=O)NCCc2c(C)nn(C)c2C)CC1,generated,336.4400000000001,-5.6
AASS,0,O=C(NCCc1csc(-c2ccccn2)n1)c1cccs1,generated,315.423,-5.6
ABLI,0,Cc1cc(C)n(C2CCN(C(=O)C3CC3)CC2)c(=O)c1C#N,generated,299.374,-5.6
ABMD,0,Cc1ccc(C(=O)CCC(=O)Nc2nccs2)s1,generated,280.374,-5.6
AAPF,0,Cc1ccc(C(C)NC(=O)N2CC(C)OC(C)C2)s1,generated,282.409,-5.6
ABOS,0,CCN(C(=O)CN(C)c1cc(C)ccn1)c1cc(Cl)ccn1,generated,318.80800000000005,-5.6
AAAD,1,COc1ccc2c(OCC(O)CN(CC(O)CC(Cc3ccccc3)C(N)=O)NC(=O)c3cccc(C(C)(C)C)c3)cccc2c1-c1ccccc1,generated,703.8800000000001,-5.6
ABGU,0,CCOc1ccc(Cl)cc1NC(=O)NCC(=O)NC1CC1,generated,311.76900000000006,-5.6
AACY,1,O=C(CCC(=O)c1ccc(-c2ccccc2)cc1)NCCCc1ccccc1,generated,371.4800000000002,-5.6
AAAW,0,CCCCN(c1sc(-c2ccc(Br)cc2)nc1C)C(C)C,generated,367.3560000000001,-5.6
ABHG,0,O=C(CCc1ccccc1)N1CCN(CCOc2ccccc2)CC1,generated,338.451,-5.6
AAHJ,0,O=C(Cc1ccc(Br)cc1)NCCCn1nnc2ccccc21,generated,373.254,-5.6
AABW,0,CC(C)N1CCN(CC(O)COc2ccc(F)c(Cl)c2)CC1,generated,330.8310000000001,-5.6
ABCW,0,COC(=O)Nc1ccc(OCC(=O)NC(C)CC#N)cc1,generated,291.30699999999996,-5.6
AAAR,0,COc1cccc(CN(C)C(=O)Cc2ccccc2OC)c1,generated,299.37,-5.6
AAOK,1,O=C(NCc1ccccc1)Nc1cccc(C(F)(F)F)c1,generated,294.276,-5.6
AAGI,0,CC(C)(C)OC(=O)NCC(=O)NCc1ccc(Cl)cc1,training,298.77,-5.6
AAUO,0,Cc1ccc(C)c(OCc2nccn2Cc2ccccc2)c1,generated,292.382,-5.6
AACA,1,CNC(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1,training,314.34100000000007,-5.5
AAKM,0,Cc1cc(C)nc(-c2c(C#N)c(N)nc(N)c2C#N)c1,generated,264.292,-5.5
AAAE,1,COC(=O)Nc1ccc(NC(=O)C(C)C2CC2)cc1,generated,262.30899999999997,-5.5
AAJL,0,Cc1cc(NC(=O)CCOc2c(F)cccc2F)ccc1OCC(C)O,generated,365.3760000000001,-5.5
ABFI,0,Cc1cc(C(C)NC(=O)N2CCN(CC(N)=O)C2)c(C)o1,generated,294.35499999999996,-5.5
ABGH,0,CCN(CC)CC(=O)NCc1ccc(-n2cnc3ccccc32)cc1,generated,336.439,-5.5
AAAO,0,CCN(CC)CCCNc1c2ccccc2nc2cc(C)ccc12,generated,321.4680000000001,-5.5
AAPR,0,CCC(CO)NC(=O)N1CCN(C(=O)C2(C)CCCO2)CC1,generated,313.3980000000001,-5.5
ABPI,0,CN(CCc1cccs1)C(=O)CN(C)S(C)(=O)=O,generated,290.40999999999997,-5.5
AAKR,1,COC(=O)Nc1ccc(NC(=O)CC(C)(C)C)cc1,generated,264.32499999999993,-5.5
ABJB,0,Cc1cc(CN(C)C(=O)c2ccc(=O)n(C)n2)on1,generated,262.269,-5.5
ABJD,0,CCCCCC(=O)Nc1ccc(C(=O)OC)cc1[N+](=O)[O-],generated,294.307,-5.5
ABAE,0,CC(=O)c1ccc(CNC(=O)Cc2ccc(N)cc2)cc1,generated,282.34299999999996,-5.5
AAEX,0,CCc1onc(C)c1NC(=O)NCc1ccc(=O)[nH]c1,generated,276.29599999999994,-5.5
AAZK,0,CCC1=Nc2sc3c(c21)CC(C(=O)N(C)C)CC3,generated,262.378,-5.5
AAQY,0,CC(CSc1ccc([N+](=O)[O-])cc1)=NNC(=O)C1CCCCC1,generated,335.4290000000002,-5.5
AAPM,0,CCN(CC)S(=O)(=O)N1CCC(c2ccccn2)CC1,generated,297.4240000000001,-5.5
AAJR,1,CNS(=O)(=O)c1ccc(C(=O)NCCC(C)C)cc1,generated,284.381,-5.5
AAKH,1,Cc1cc(C(=O)NCC(C)C(C)C)ccc1C(=O)NC1CC1,generated,302.41800000000006,-5.5
ABMU,0,CC(C)C(NC(=O)c1cnccn1)C(=O)NC(C)(C)C,generated,278.356,-5.5
ABLM,0,CCN(CC)C(=O)c1cc(C)nc(SCc2ccccc2)n1,generated,315.442,-5.5
AALK,1,CCOC(=O)c1ccc(NC(=O)C(C)CC)cc1,generated,249.30999999999997,-5.5
AACI,1,CCOc1cccc(NP(=O)(OC)C(C)=O)c1,generated,257.22599999999994,-5.4
AAZY,0,O=C1C=C(NCCCN2CCCCC2)C(=O)c2ccccc21,generated,298.38599999999997,-5.4
ABDR,0,CC(C)C(=O)N1CCN(C(=O)c2ccoc2)CC1,generated,250.29799999999997,-5.4
AAKT,0,Cc1cc(NC(=O)CCC(=O)NC2CCCC2)n(C)n1,generated,278.356,-5.4
AADZ,0,CCCCCCCCCCCCCC(=O)NN=C(S)N(CCCC)Cc1ccccc1,generated,447.7330000000002,-5.4
AAPI,0,CC1CCCC(NC(=O)C(C)Sc2ccccc2Cl)C1,generated,311.87800000000004,-5.4
AAHH,0,CCCCN1C(=O)C(Cl)=C(C(C)C)C1=O,generated,229.70699999999997,-5.4
AAFL,0,CC(C)(C)n1c(N)nnc1SCC(=O)NCC1CCCO1,generated,313.42700000000013,-5.4
AADG,0,CC(C)(C)c1nnc(SCC(=O)NC2CC2)c(=O)[nH]1,generated,282.36899999999997,-5.4
AAID,3,COc1ccc(F)c(NC(=O)C2CC2C(=O)NC(C)(C)C)c1,generated,308.35300000000007,-5.4
ABNQ,0,O=C(NCCCc1ccccn1)Nc1ccc(C(F)(F)F)nc1,generated,324.30600000000004,-5.4
AACW,0,CC(=O)NC(CSCc1ccc(F)cc1)CN1CCN(C)CC1,generated,339.4800000000002,-5.4
ABEC,0,COc1cc(OC)cc(C(=O)NCC(c2cccs2)N(C)C)c1,training,334.44100000000003,-5.4
ABRG,0,CCOC(=O)c1nc(N(C)C)c([N+](=O)[O-])cc1C,generated,253.25799999999998,-5.4
AACC,0,Cc1ccc(C(C)NS(=O)(=O)N(C)C(C)C)cc1,training,270.39799999999997,-5.4
ABAJ,0,CC(C)N(C)C(=O)NCc1cc(CN2CCCC2)ccn1,generated,290.41099999999994,-5.4
AAGK,0,CC(C)N(C)C(=O)c1ccc(S(=O)(=O)N(C)C)s1,generated,290.40999999999997,-5.4
AAQO,0,CC(C)Oc1cccc(OCC(=O)N(C(C)C)C2CCCCC2)n1,generated,334.46000000000015,-5.4
AADJ,2,CC(C)(C)OC(=O)NCCC(=O)Nc1cc(C(C)(C)C)nc2ccccc12,generated,371.48100000000005,-5.4
AAOJ,0,CC(C)CCNC(=O)N1CCN(C(=O)NC(C)(C)C)CC1,generated,298.43100000000004,-5.4
ABAA,0,COc1ccccc1N1CCN(CCC(=O)NCc2ccco2)CC1,generated,343.4270000000001,-5.4
ABIH,0,CN1C(=O)CC(C(=O)NCc2ccco2)CC1=O,generated,250.25399999999996,-5.4
AADJ,0,CC1CN(CC(=O)N2CCCCC2)CC(O)C1O,generated,256.34599999999995,-5.3
AAAB,0,C=CCNC(=O)CNc1cccc(C(=O)N(C)CCc2ccccc2)c1,generated,351.45000000000005,-5.3
AAKZ,2,CCC(=O)NCCNC(=O)NC1COC2OCCC12,generated,271.317,-5.3
ABJM,0,CCCCc1nc2ccc(S(=O)(=O)NCCN(C)C)cc2[nH]1,generated,324.45000000000005,-5.3
AAHO,2,O=C(C=Cc1ccc(O)c(O)c1)NCCCCCCCCCCCN1CCCCC1,generated,416.6060000000004,-5.3
AAIB,2,CCCc1cc(C)cc(C(=O)NCCc2ccccc2)c1,generated,281.39899999999994,-5.3
AAQQ,0,CC(C)(CNC(=O)C1CC=CCC1)NCc1ccccc1,generated,286.419,-5.3
AAGQ,2,O=C(C=Cc1ccc(O)cc1O)NCCC(CO)c1ccc(O)c(O)c1,generated,359.37800000000004,-5.3
AAMY,0,C[N+]1(CCCCSc2nc3ccccc3[nH]2)CCCCC1,generated,304.4830000000002,-5.3
ABKD,0,CC(C)(C)CC(=O)NCCN1CCOC(C(F)(F)F)C1,generated,296.33299999999997,-5.3
AAQS,0,CS(=O)(=O)c1ccc(NC(=O)NCCN2CCCC2)cc1,generated,311.4070000000001,-5.3
AACY,2,CC(C)(C)OC(=O)NCC(CO)c1ccccc1,generated,251.326,-5.3
AAAW,2,CC(C)(C)OC(=O)NCCc1ccc(O)c(O)c1,generated,253.29799999999997,-5.3
AACB,1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)CNCc1ccccc1,generated,401.595,-5.3
AACG,0,CCCCCCCCCCCCCCCCCCCC(=O)NC(C(=O)O)C(C)OP(=O)(O)O,generated,493.62200000000007,-5.3
AAOD,1,CCOc1cc(C(=O)NCC(C)C)ccc1S(=O)(=O)NC,generated,314.40700000000004,-5.3
AARZ,0,CCCc1nc(CC(C)C)nc(OCC(=O)NC2CCCCC2)c1C,generated,347.5030000000002,-5.3
AAMJ,1,CC(C)(C)c1ccc(CNC(=O)CCC(=O)c2ccccc2)cc1,generated,323.436,-5.3
ABNM,0,CCCCCCCCCCCCCCCCCCOC(=O)N(CCCC)Cc1ccccc1,generated,459.7590000000002,-5.3
AAUR,0,COCCN(CC(=O)NC(C)(C)C)Cc1ccc(SC)cc1,generated,324.49,-5.3
AAKY,1,CCOC(=O)c1ccc(NC(=O)COC(C)C)cc1,generated,265.30899999999997,-5.3
ABOU,0,CCC(C)(C)NC(=O)CCc1c(C)nc2cc(C)cnn12,generated,288.3949999999999,-5.3
ABKW,0,CCOC1CC(NC(=O)NCCN2CCOCC2)C1(C)C,generated,299.415,-5.3
ABKP,0,CN(CC(=O)Nc1ccc(O)cc1)C(=O)Cc1cccs1,generated,304.371,-5.3
AACK,0,CC(C)OC(=O)c1csc(NC(=O)C(C)(C)C)n1,generated,270.354,-5.3
AARJ,0,COC(=O)c1cc(S(=O)(=O)N2CCOCC2)c(C)s1,training,305.37699999999995,-5.3
AAOV,1,CCOC(=O)c1ccc(NC(=O)CC(C)C)cc1,generated,249.30999999999997,-5.3
ABBW,0,CCC(C)N(CC)C(=O)NCC(=O)Nc1ccc(F)cc1,generated,295.358,-5.3
AALB,0,CCc1cc(CNC(=O)N(C)CCc2ccc(F)cc2)on1,generated,305.35299999999995,-5.2
ABCE,0,CN(Cc1cnn(C)c1)C(=O)C1CC1CN1CCOCC1,generated,292.38300000000004,-5.2
AABN,0,O=C(CNS(=O)(=O)Cc1cccs1)NCC(F)(F)F,generated,316.32599999999996,-5.2
ABHN,0,Cc1cc(NC(=O)CCc2ccccc2)c(C)n1-c1ccccc1,generated,318.42,-5.2
AAIF,2,CC(C)(C)NC(=O)NC1COC2CCCC12,generated,226.31999999999994,-5.2
ABQQ,0,Nc1ccc(CC(OC(=O)Nc2ccccc2)C(=O)C(=O)NCc2ccccc2)cc1,generated,417.4650000000002,-5.2
ABCF,0,CCN(C(=O)CCCc1ccc(SC)cc1)C(C)C,generated,279.44900000000007,-5.2
ABMX,0,Cc1cc(C)c2cc(OCCCOc3ccc(C(C)C)cc3)oc2c1,generated,338.447,-5.2
AAKY,0,COc1cc(C=CC(=O)OCC(=O)NC(C)(C)C)cc(OC)c1OC,generated,351.3990000000001,-5.2
ABIM,0,CCOC(=O)c1ccc(CNC(=O)CN(CC)CC)cc1N,generated,307.394,-5.2
AAHN,2,CC(C)(C)OC(=O)NCCc1ccc(O)cc1O,generated,253.29799999999997,-5.1
ABQY,0,CC(CCc1ccccc1)NC(=O)C(C)(C)CNC(=O)C(C)C,generated,318.46100000000007,-5.1
AASO,0,CN(C)C(=O)N1CC(C(=O)NCC(F)(F)F)C1,generated,253.22399999999993,-5.1
AARA,0,CCN(CC)CCCCN(CCCNCCCNC(=N)NCCCCCN(CC)CCCC1(C)C=CS(=O)(=O)C1)Cc1ccc(-c2ccccc2)cc1,generated,752.1710000000003,-5.1
ABOG,0,O=C(NCCCC1CCCCC1)NC1CCC(CCN2CCCC2)CC1,generated,363.59000000000026,-5.1
